,date,CO
457,2023-04-23 09:19:00,0.0018876315758979906
458,2023-04-23 09:20:00,0.0018852012255661855
459,2023-04-23 09:21:00,0.0018827757775317128
460,2023-04-23 09:22:00,0.0018803574646504126
461,2023-04-23 09:23:00,0.001877949439549045
462,2023-04-23 09:24:00,0.001875556108842684
463,2023-04-23 09:25:00,0.0018731835698430886
464,2023-04-23 09:26:00,0.0018708369047469023
465,2023-04-23 09:27:00,0.0018685258519748555
466,2023-04-23 09:28:00,0.0018662633248131208
467,2023-04-23 09:29:00,0.001864066253841681
468,2023-04-23 09:30:00,0.0018619565834415246
469,2023-04-23 09:31:00,0.0018599624269656975
470,2023-04-23 09:32:00,0.0018581193763400512
471,2023-04-23 09:33:00,0.001856471950028889
472,2023-04-23 09:34:00,0.0018550751483804161
473,2023-04-23 09:35:00,0.001853996067556229
474,2023-04-23 09:36:00,0.0018533155031029574
475,2023-04-23 09:37:00,0.0018531294527161144
476,2023-04-23 09:38:00,0.0018535504063039879
477,2023-04-23 09:39:00,0.0018547082919564946
478,2023-04-23 09:40:00,0.0018567509311170215
479,2023-04-23 09:41:00,0.0018598438476564712
480,2023-04-23 09:42:00,0.0018641692762299297
481,2023-04-23 09:43:00,0.0018699242276327445
482,2023-04-23 09:44:00,0.0018773174947385519
483,2023-04-23 09:45:00,0.0018865655230472086
484,2023-04-23 09:46:00,0.001897887124813964
485,2023-04-23 09:47:00,0.0019114970837097386
486,2023-04-23 09:48:00,0.0019275987749856106
487,2023-04-23 09:49:00,0.0019463760096616856
488,2023-04-23 09:50:00,0.0019679843944508096
489,2023-04-23 09:51:00,0.0019925425750769604
490,2023-04-23 09:52:00,0.0020201237920024007
491,2023-04-23 09:53:00,0.002050748217185556
492,2023-04-23 09:54:00,0.002084376552161159
493,2023-04-23 09:55:00,0.0021209053469898385
494,2023-04-23 09:56:00,0.0021601644443751426
495,2023-04-23 09:57:00,0.0022019168642731053
496,2023-04-23 09:58:00,0.0022458613255022524
497,2023-04-23 09:59:00,0.0022916374590888173
498,2023-04-23 10:00:00,0.00233883361282611
499,2023-04-23 10:01:00,0.0023869969891079862
500,2023-04-23 10:02:00,0.002435645710691347
501,2023-04-23 10:03:00,0.0024842822835468665
502,2023-04-23 10:04:00,0.0025324078328177032
503,2023-04-23 10:05:00,0.0025795364350642076
504,2023-04-23 10:06:00,0.0026252088620397325
505,2023-04-23 10:07:00,0.002669005089010649
506,2023-04-23 10:08:00,0.0027105550009818486
507,2023-04-23 10:09:00,0.0027495468463986103
508,2023-04-23 10:10:00,0.002785733130336305
509,2023-04-23 10:11:00,0.0028189337962929587
510,2023-04-23 10:12:00,0.0028490367051069304
511,2023-04-23 10:13:00,0.002875995569266809
512,2023-04-23 10:14:00,0.0028998256304791645
513,2023-04-23 10:15:00,0.002920597469686877
514,2023-04-23 10:16:00,0.0029384294066022096
515,2023-04-23 10:17:00,0.002953478978233365
516,2023-04-23 10:18:00,0.0029659339839254325
517,2023-04-23 10:19:00,0.002976003551881784
518,2023-04-23 10:20:00,0.00298390962482149
519,2023-04-23 10:21:00,0.002989879187511412
520,2023-04-23 10:22:00,0.0029941374740453533
521,2023-04-23 10:23:00,0.0029969023053445613
522,2023-04-23 10:24:00,0.002998379623978238
523,2023-04-23 10:25:00,0.0029987602192895237
524,2023-04-23 10:26:00,0.0029982175746323656
525,2023-04-23 10:27:00,0.002996906722314892
526,2023-04-23 10:28:00,0.002994963961113053
527,2023-04-23 10:29:00,0.0029925072751731266
528,2023-04-23 10:30:00,0.002989637289985823
529,2023-04-23 10:31:00,0.002986438608469427
530,2023-04-23 10:32:00,0.002982981385322484
531,2023-04-23 10:33:00,0.0029793230179672838
532,2023-04-23 10:34:00,0.002975509855098156
533,2023-04-23 10:35:00,0.002971578846952955
534,2023-04-23 10:36:00,0.002967559083294784
535,2023-04-23 10:37:00,0.002963472984312824
536,2023-04-23 10:38:00,0.0029593379953883232
537,2023-04-23 10:39:00,0.002955167352820614
538,2023-04-23 10:40:00,0.002950970981756364
539,2023-04-23 10:41:00,0.002946756238283828
540,2023-04-23 10:42:00,0.0029425265480211298
541,2023-04-23 10:43:00,0.0029382864817467593
542,2023-04-23 10:44:00,0.002934039284150809
543,2023-04-23 10:45:00,0.0029297872340425532
544,2023-04-23 10:46:00,0.0029255319148936173
545,2023-04-23 10:47:00,0.002921276595744681
546,2023-04-23 10:48:00,0.0029170212765957442
547,2023-04-23 10:49:00,0.002912765957446809
548,2023-04-23 10:50:00,0.002908510638297872
549,2023-04-23 10:51:00,0.002904255319148937
550,2023-04-23 10:52:00,0.0029
551,2023-04-23 10:53:00,0.002895744680851064
552,2023-04-23 10:54:00,0.002891489361702128
553,2023-04-23 10:55:00,0.002887234042553191
554,2023-04-23 10:56:00,0.0028829787234042554
555,2023-04-23 10:57:00,0.002878723404255319
556,2023-04-23 10:58:00,0.0028744680851063827
557,2023-04-23 10:59:00,0.0028702127659574464
558,2023-04-23 11:00:00,0.0028659574468085105
559,2023-04-23 11:01:00,0.0028617021276595746
560,2023-04-23 11:02:00,0.002857446808510638
561,2023-04-23 11:03:00,0.0028531914893617023
562,2023-04-23 11:04:00,0.0028489361702127656
563,2023-04-23 11:05:00,0.002844680851063829
564,2023-04-23 11:06:00,0.002840425531914893
565,2023-04-23 11:07:00,0.002836170212765957
566,2023-04-23 11:08:00,0.0028319148936170216
567,2023-04-23 11:09:00,0.0028276595744680852
568,2023-04-23 11:10:00,0.0028234042553191485
569,2023-04-23 11:11:00,0.002819148936170213
